No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
162,05/01/2026,VPB,"28,650","28,650","27,900","28,800","27,550","28,126",-750,-2.62,16.19,455.02,5.10,146.52,21.30,601.54,"221,356.47"
163,31/12/2025,VPB,"28,700","28,700","28,650","29,000","28,550","28,764",-50,-0.17,22.53,647.86,0.00,0.00,22.53,647.86,"227,306.91"
164,30/12/2025,VPB,"28,000","27,900","28,700","29,100","27,900","28,646",700,2.50,23.12,663.11,1.02,27.80,24.14,690.91,"227,703.61"
165,29/12/2025,VPB,"28,150","28,150","28,000","28,300","27,800","28,022",-150,-0.53,20.35,570.32,2.24,63.06,22.59,633.37,"222,149.86"
166,26/12/2025,VPB,"28,750","28,200","28,150","28,850","27,350","27,973",-600,-2.09,27.18,761.01,3.44,103.05,30.62,864.06,"223,339.95"
167,25/12/2025,VPB,"29,300","29,300","28,750","29,700","28,750","29,340",-550,-1.88,14.20,415.88,15.39,452.44,29.59,868.32,"228,100.30"
168,24/12/2025,VPB,"28,700","28,600","29,300","29,300","28,400","28,914",600,2.09,15.29,442.26,7.08,203.28,22.37,645.54,"232,463.96"
169,23/12/2025,VPB,"29,000","29,100","28,700","29,400","28,550","28,950",-300,-1.03,12.22,353.87,0.75,21.80,12.97,375.67,"227,703.61"
170,22/12/2025,VPB,"28,450","28,450","29,000","29,000","28,100","28,706",550,1.93,13.90,399.30,0.38,10.67,14.28,409.97,"230,083.78"
171,19/12/2025,VPB,"28,300","28,250","28,450","28,450","28,000","28,283",150,0.53,9.90,279.93,0.86,23.87,10.75,303.80,"225,720.13"
172,18/12/2025,VPB,"28,000","28,000","28,300","28,300","27,700","28,033",300,1.07,8.00,224.30,0.02,0.56,8.02,224.86,"224,530.04"
173,17/12/2025,VPB,"28,250","28,200","28,000","28,300","27,800","28,072",-250,-0.88,6.31,177.14,1.07,31.73,7.38,208.87,"222,149.86"
