No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1847,02/04/2019,MCH,"98,800","98,900","99,000","99,000","98,800","98,958",200,0.20,0.01,1.02,0.00,0.00,0.01,1.02,"60,382.98"
1848,01/04/2019,MCH,"98,400","98,400","99,000","99,000","98,000","98,752",600,0.61,0.01,1.13,0.00,0.00,0.01,1.13,"60,382.98"
1849,29/03/2019,MCH,"98,400","98,400","98,800","98,400","98,400",0,400,0.41,0.00,0.00,0.00,0.00,0.00,0.00,"60,261.00"
1850,28/03/2019,MCH,"98,500","97,300","98,800","99,000","95,100","98,416",300,0.30,0.02,1.54,0.00,0.00,0.02,1.54,"60,261.00"
1851,27/03/2019,MCH,"98,200","98,700","98,800","98,800","98,000","98,451",600,0.61,0.06,5.68,0.00,0.00,0.06,5.68,"60,261.00"
1852,26/03/2019,MCH,"98,000","98,000","98,700","98,900","98,000","98,204",700,0.71,0.01,1.28,0.00,0.00,0.01,1.28,"60,200.00"
1853,25/03/2019,MCH,"97,700","98,000","98,000","98,000","98,000","98,000",300,0.31,0.00,0.18,0.00,0.00,0.00,0.18,"59,773.05"
1854,22/03/2019,MCH,"98,000","96,700","98,000","98,000","96,500","97,683",0,0.00,0.01,1.19,0.00,0.00,0.01,1.19,"59,773.05"
1855,21/03/2019,MCH,"97,900","98,000","98,000","98,500","98,000","98,008",100,0.10,0.01,0.61,0.00,0.00,0.01,0.61,"59,773.05"
1856,20/03/2019,MCH,"97,400","97,500","97,500","98,000","97,400","97,874",473,0.49,0.01,1.11,0.00,0.00,0.01,1.11,"59,468.09"
1857,19/03/2019,MCH,"97,900","98,000","97,000","98,000","97,000","97,339",-900,-0.92,0.00,0.05,0.00,0.00,0.00,0.05,"59,163.12"
1858,18/03/2019,MCH,"98,000","99,000","97,900","99,000","97,300","97,904",-100,-0.10,0.01,1.05,0.00,0.00,0.01,1.05,"59,712.06"
1859,15/03/2019,MCH,"99,200","98,000","98,000","98,000","98,000","98,000","-1,200",-1.21,0.00,0.06,0.00,0.00,0.00,0.06,"59,773.05"
1860,14/03/2019,MCH,"99,600","98,300","98,300","99,900","98,300","99,153","-1,300",-1.31,0.01,1.39,0.00,0.00,0.01,1.39,"59,956.03"
1861,13/03/2019,MCH,"100,300","100,000","99,000","100,100","99,000","99,595","-1,300",-1.30,0.00,0.41,0.00,0.00,0.00,0.41,"60,382.98"
